"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005654","GO:0005654","nucleoplasm","2328/8449","4090/19594",1.10799512143779e-88,1.62210485778493e-85,1.17097589676163e-85,"6619/8148/51322/26298/10725/23137/546/10111/7290/8895/55320/4001/25957/9774/3320/7175/23272/5608/5286/6430/330/54629/11201/9988/3248/51747/7072/4603/9252/9652/23253/5887/2615/284119/55623/8204/10592/5980/4646/688/80010/7849/1525/9848/79689/1894/2066/1958/8942/1062/10635/9134/3223/2354/23513/3236/25994/3431/2825/55107/4097/2099/5218/1475/6907/56929/79039/4487/9580/3224/3221/23460/54795/2122/3217/51339/221895/11187/3170/9265/126695/55619/64121/25849/3214/7392/55197/79918/55013/140609/5007/55677/6386/3206/8935/6923/54845/23512/65083/3207/56704/26155/6299/55122/8189/56924/8566/23246/3710/6672/2048/51367/10220/54796/51400/10420/3980/3200/2063/5564/54840/1468/3664/3215/115708/5437/27086/6744/3231/7597/4048/9477/23198/5705/6597/6776/3397/5432/4722/2288/54890/2624/9040/2627/153222/9839/79977/7874/5976/2737/54897/84172/5777/1840/6942/9111/51473/2274/9446/7345/57325/6446/1837/7088/54913/5241/5691/5530/79269/5702/29945/10856/23300/2100/8409/10131/8349/23414/595/5359/408/55226/83879/6478/4601/147645/9790/5531/117581/56893/10055/6096/5460/54812/221830/3237/54942/114049/6938/9049/51703/10618/55506/8661/1901/4939/29841/4927/2029/2117/29995/7317/7295/9987/79692/57662/84304/51523/10436/9891/11097/57510/23552/6886/3213/80789/10133/10346/80324/79823/23613/1959/3275/152503/2646/23077/65981/11108/5093/56904/84687/5414/10659/6599/80232/10248/4780/219736/23236/64855/5700/3218/57690/140691/27287/84305/37/55748/5714/93587/2908/2020/515/29954/79016/25831/55756/6714/64073/10128/5500/3631/3065/27252/7534/65264/55695/57533/2975/6871/5591/2846/8344/861/8013/1786/440689/10466/9611/10726/5245/7528/8364/5468/140901/7022/9618/51605/80790/4208/55286/4660/23338/57149/9711/8099/6197/80335/84333/9467/85004/3428/56271/3212/5076/10202/7355/9620/55616/5757/51447/2296/7030/2626/3146/3566/202333/84441/58493/123775/142/8436/27244/3837/64207/6598/55636/134111/2034/57460/64321/665/8463/7157/56987/23325/121274/136647/5932/2022/3291/4077/6095/5725/27134/8125/6929/57659/22841/79894/23186/7428/6635/4781/3796/328/84867/64784/5141/3190/1875/79447/51575/79829/5928/89958/4000/4670/1382/56950/8850/7113/7468/3856/2139/57708/5771/80205/983/25937/57669/9555/4800/4772/3159/53335/5566/2960/6429/23224/4171/3841/11342/7799/4488/80306/6732/10362/6777/8438/83695/9212/6627/627/2869/23047/7013/10526/9320/220988/54737/1846/6421/4704/55075/387103/5532/57591/3094/23175/9338/116154/11080/54881/8914/8450/26297/118/86/51514/4173/25862/4205/6934/9837/23493/54386/5936/4301/6812/8625/51317/2969/4299/55893/5092/5499/2176/7884/9771/4154/83852/8458/9971/9322/1434/641/10236/56998/23492/9768/10189/1994/3150/114799/5156/81844/55421/11211/3720/6928/51176/79228/8363/1788/4750/23310/4683/2146/5565/3182/5602/56907/51274/8609/10238/9889/5494/890/7320/2177/11343/84844/10513/195828/56928/54756/10212/1759/55870/10535/10600/11278/79605/6636/4085/6632/10772/10103/23059/9815/28999/79682/3835/355/81559/993/7322/5982/51593/2305/340061/10629/8289/23673/55038/7494/8607/57616/7334/92689/7153/84851/3068/898/57713/64326/55209/5111/92335/79084/51385/29079/3838/5479/10974/54069/10658/5970/51155/78986/6426/84148/10150/79960/4204/7319/125/152006/2736/284129/4853/196/5987/23462/29915/4907/5426/28952/8861/1854/22827/25804/231/6830/84299/9242/7067/154007/51335/8648/23028/85457/4751/7570/11065/64067/6595/891/113130/3181/80263/152206/11130/9128/26036/84313/6195/9126/7520/4659/6621/1999/5685/51762/55599/26747/80204/5511/259282/6634/580/7507/2189/23089/672/29080/84296/4288/7764/63901/23466/261734/3184/85363/5434/3148/84324/83786/219988/51053/64105/55215/466/9263/1104/10979/10626/10100/55812/10413/3219/4928/10492/84836/6434/10370/5690/4172/5524/9817/54454/23118/60468/5252/221443/221662/5892/64785/5983/55904/9918/63876/57492/64397/29127/9223/51512/10459/57599/10401/1022/7993/79050/8631/3575/5411/55355/607/4798/10765/9156/405/2140/10013/8038/163732/84515/3014/54468/23759/117143/57798/55651/64506/9169/26121/3608/26271/2145/5584/7027/56853/26502/26224/55916/2553/22927/7321/10051/22849/10403/55388/1196/2004/54906/7756/6628/64802/468/8878/286257/80155/3131/10498/996/113174/116028/1659/1459/83860/201931/51729/57082/29128/7490/2735/2188/23327/10114/22974/4774/147841/84950/9158/9055/6631/29123/8318/10914/29089/49855/9189/990/865/4306/1763/1153/5824/659/54856/339287/995/151987/114907/25949/168451/64795/439/463/171024/113179/1111/1663/54443/9184/3090/10112/4209/55775/116138/79733/10565/56849/10458/10016/5164/83540/65258/79142/5985/9533/6604/1479/54457/1464/51659/6294/29890/54478/201299/55723/79048/4176/1069/6651/2547/8202/11198/4194/1665/80012/9493/57645/84662/8507/9894/4664/3183/11051/945/1936/55135/28996/163255/24137/9810/8697/5496/5720/25909/54739/51497/5965/11316/23451/64375/9343/1058/151648/10283/2042/332/5424/5580/64949/57473/57192/5465/57477/283383/140733/55284/7389/64710/132/29803/5436/9270/5586/892/4602/1020/47/5527/4678/7314/25776/51690/10921/79813/50810/1063/26508/26010/339448/208/56943/23532/8539/10197/79902/388121/3516/7341/4331/8106/10615/1870/8569/1789/8732/9541/2175/10962/10523/93349/64782/840/5930/9569/55297/57720/3508/79058/5087/10419/201161/93664/151194/641700/55971/1478/63967/80185/22873/56919/6626/1163/8315/7421/8554/5425/54892/51433/79723/23177/10771/1460/1820/51496/23051/7259/2967/745/6738/2237/221937/11052/26205/991/65080/56339/5709/80818/9643/6878/84265/9410/10270/4735/6637/55759/2073/10477/93624/1787/57418/23397/153769/8555/23234/699/54552/8974/8799/4841/9949/5427/51434/23598/190/201254/2521/9937/23633/2313/8428/120425/23301/2885/134353/84930/80119/57531/1436/84913/9088/10048/331/8394/5719/51761/2976/6737/2130/157313/51773/5347/3192/223082/4287/79731/8487/84193/5430/22976/55553/54555/5629/5984/8994/8682/55660/51199/7984/219333/10124/7707/11339/23524/2968/55157/222236/146956/55037/8227/23476/5713/84722/57731/253461/84629/10272/23636/9874/8880/27327/57721/84142/55143/9221/23094/26523/27338/2309/56970/896/8091/3176/1075/1453/23514/84276/57504/3276/81611/10465/23112/5481/3020/3978/10799/23043/23515/51534/4087/22882/9767/283514/163087/25926/3033/55337/11168/493861/9917/9589/116985/64924/55629/10668/4297/54815/322/6778/1487/27292/5462/93953/4193/3646/8570/54439/79980/11170/54107/6428/29085/2246/11176/6230/79647/80177/79595/3692/64061/93663/79576/3609/57019/4739/7029/81620/7693/29110/83990/29883/64946/8028/25/63922/23030/3172/545/10273/28992/64960/23231/54855/6418/333/3619/23/84939/11143/1003/51010/192669/1193/8945/116461/5947/8089/10691/4810/7443/10885/140545/6720/10360/9879/23378/83940/5601/6605/3233/4282/84688/55183/8975/4163/79718/1874/3364/5291/57819/55796/83931/54554/8243/8208/55720/8314/9360/7559/10228/10721/79622/51692/55743/6502/10657/144455/6119/81608/9730/9915/1017/91746/27129/2057/133746/5888/152189/79882/5429/201255/55813/157570/84661/5152/84733/7024/6223/55010/285989/54891/894/4776/7155/26471/4332/4773/9939/1452/4931/124739/1869/80856/4289/10538/55839/9582/5599/115426/93145/2186/2491/6228/10038/5567/4300/4605/7988/10714/5433/55540/25790/25792/9194/862/54853/55233/4292/131870/54801/9314/11243/3704/3607/6239/256435/26097/10746/4221/4034/10284/80746/5243/57461/84520/23060/11030/10620/11338/4756/51388/7296/23450/6670/90381/54498/3622/4712/8841/283149/2634/4855/79697/84196/6647/27343/25900/162461/10262/56852/9318/1385/3077/7257/8815/10241/6603/7767/54512/57223/55159/129401/8556/58516/54978/9404/6233/2965/84316/7005/9521/11321/27330/29117/84516/5684/1457/55239/104/6749/639/4175/6645/63939/29893/900/22861/25906/27238/6895/6232/139886/170394/1408/10432/51319/10645/64745/84897/23005/57154/311/675/9425/57706/55578/57187/23594/1019/26137/7156/51631/25836/3726/9321/56259/4869/9682/10147/790/10919/3225/5905/1027/6944/387893/10741/8881/23210/3209/55252/2289/4998/3191/23214/3199/148327/8575/80349/29109/83439/5064/55758/4329/10923/6203/3185/64324/55127/26353/7704/64771/285489/58508/5663/55247/9792/5989/9429/10274/8161/22938/5396/10474/51684/55719/27339/51592/10730/207/79710/6773/10137/64769/9025/7343/817/26240/51529/23063/23345/57451/1997/285636/3603/147179/84191/5901/27347/10569/9260/58487/535/5822/23035/9112/51741/221656/5925/7465/10519/57459/728489/404672/6875/10556/4707/84946/5431/64077/5692/4088/9203/80712/23435/57205/59343/10296/22926/64332/6500/53981/1660/56915/50717/5689/51742/3281/2072/204851/6717/8548/93973/7514/54764/841/5325/79019/91687/606495/23555/1822/55367/4149/4779/10058/56946/7158/79172/79760/83892/694/23001/112399/11091/6546/4710/161882/1499/10499/4610/9100/55975/64223/11169/9978/6790/7247/5780/3178/6891/9329/23383/4174/7091/3636/10210/55588/55114/5594/22803/29843/256126/51231/2011/84750/55105/196403/25896/51667/51343/114803/10527/51460/6924/5528/51691/9797/2852/1026/54472/11267/9295/5927/6185/10713/23741/23659/64344/26051/51071/2324/51755/705/7917/8846/1355/121536/8930/9972/604/124995/10521/23464/10138/80829/7358/4482/51067/123872/51547/7332/126/55110/8999/988/4436/80853/1810/4091/6002/30061/6596/84132/5361/54928/6612/5868/2002/25852/6667/904/5557/10907/51616/167227/4303/54433/23528/151050/4839/2475/56902/123811/10200/4223/8899/27005/4999/5682/10106/23195/4286/6615/23658/8493/10929/4234/79184/64783/80854/121441/54477/10075/5728/8997/23064/9692/92609/3203/6688/9277/54556/66035/54494/6196/5696/23543/163126/143684/22916/10336/54432/26147/55167/26095/8624/26043/51069/84300/1386/51397/9716/124245/22894/7402/23683/55269/23404/11335/84232/55120/9013/10014/27332/112495/54475/6885/4092/7518/6633/30834/83595/6198/78994/8110/54875/23587/169981/9715/51585/7014/10450/345895/7023/80198/57805/3066/84464/6305/1654/23567/84245/22823/348654/5205/5715/25939/1327/4686/7336/2802/122704/4089/83746/23254/5716/84656/2113/64895/51105/221120/57634/55835/112858/56655/54778/147923/6331/473/57602/165918/54998/79685/5828/127933/10915/55250/23446/6097/283742/6397/23649/169714/54957/6047/26574/8451/5435/55689/353/27258/64426/4851/10865/23588/6102/7068/29072/2101/23468/283989/84289/51520/10541/22897/23379/4125/6601/2035/7050/64754/23244/8900/10318/1410/127/96764/10949/4692/57222/7706/10614/64839/166968/6497/55294/84878/134637/905/4613/79075/91801/79768/56731/51564/10562/26173/10664/10285/4017/4507/8621/29896/5597/8086/80230/8405/25888/10440/55149/79147/8533/59348/1015/84458/9439/54934/10213/57097/6733/83737/27097/83640/9188/4796/200403/5711/29894/64764/11325/10980/1454/4066/26040/55658/3660/7374/56899/55352/6280/9406/29098/84630/9557/5693/8658/10557/3054/84881/55164/26959/144100/6884/25816/2187/6208/133383/26528/22984/26100/26122/7186/9491/373863/4801/51244/9063/6256/50809/1849/4093/63976/868/1161/23440/29086/163486/51366/4824/4968/9416/57703/5694/10254/23411/7026/4013/55082/6936/55726/7750/7150/26064/54033/10844/240/58528/9757/6883/7329/57332/25885/79870/171568/85417/26054/10847/9904/27030/284252/22995/8358/10579/25879/8448/6879/3084/22950/84456/29101/10524/64837/1025/7913/83933/55031/6602/5571/839/23742/79091/1052/54617/25962/51567/5695/57709/286205/5440/11332/55968/6257/129607/8396/51187/83987/63035/51096/11103/112869/5886/54994/5810/353116/84135/85441/54165/65110/6666/29028/54623/84108/7025/202051/84524/55153/56938/79913/23392/8462/59338/84365/123169/6671/55166/26235/51079/51728/7227/51230/55749/5536/5546/55040/8565/5935/6432/11016/7182/4706/874/55735/1676/51704/8634/23026/3227/8445/3235/55791/134430/7353/8904/1998/9325/26610/84332/84268/5981/1263/6789/119504/3326/26469/490/5001/55731/6829/353497/80196/57407/23269/11315/79719/94056/54014/3836/124/3899/55012/54962/6827/6932/5600/80344/7517/5686/27247/24148/7543/56647/472/23560/84312/84991/9683/10970/10302/29781/51491/10743/8812/10472/55174/5300/11073/81556/91875/81550/10409/6591/5579/7922/1848/9869/81555/7270/5775/596/3164/23013/8233/6721/84271/11189/9330/112939/8805/5452/90480/80317/28960/5451/348995/51070/11194/22893/55869/51499/2104/22809/8345/8545/10320/51006/79871/2803/6594/4338/6210/5683/5275/64776/29115/58525/9969/7728/22797/92140/23032/2224/83637/91975/79991/8971/23283/54931/2516/51548/6629/27154/51095/409/25851/836/144108/10992/2353/5781/84250/57104/81887/6659/57455/6396/7004/126382/118460/79621/6340/30836/121642/79618/26057/6217/3162/10084/727800/26256/11284/51043/23220/57695/4904/65260/57707/3005/10522/27125/148523/199870/1877/81609/6229/5931/10467/81/10927/55274/5303/55729/5454/135295/3096/7266/79155/22936/54985/221178/84787/28227/9785/161742/114885/11266/7181/9442/11244/27101/84446/645/22900/8888/10425/10948/4842/9240/84624/80778/84891/22826/23352/51193/54904/51513/23380/6792/80115/7080/23119/6199/2932/54531/7727/6117/5373/23243/9092/10973/58517/1819/57727/51149/50484/81603/54799/57649/100128927/10762/55234/54870/23322/10514/6839/9913/4929/200186/53615/65986/56000/83443/23076/162989/3222/9698/60/8504/8576/51371/27158/4799/860/25875/3376/10785/84060/9585/55915/23358/55898/57553/129831/140775/5889/140890/29105/150274/84256/80895/92521/403/6736/79577/84335/6945/7415/51808/30848/51013/10293/8651/5439/5704/118487/1643/55086/4973/29099/10054/56254/55170/30827/64431/23360/29844/170506/5558/140701/10155/1051/80067/2091/5520/4656/29107/7385/54968/27340/79650/5929/2303/7318/5287/29108/51119/4261/1912/9096/440073/55625/118611/301/50619/26354/10926/91607/2623/402/55846/4335",2328
